 JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror,
   343.000,   1,  0.97105246E+09,   0.00000000E+00,  -0.16677710E+10,   0.00000000E+00,   0.00000000E+00,  -0.10689840E+08,   0.00000000E+00,   0.00000000E+00,   0.50048661E-11,
   344.000,   1,  0.98139989E+09,   0.00000000E+00,  -0.16775577E+10,   0.00000000E+00,   0.00000000E+00,  -0.10689927E+08,   0.00000000E+00,   0.00000000E+00,   0.10068252E-10,
   345.000,   1,  0.99174527E+09,   0.00000000E+00,  -0.16873424E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690013E+08,   0.00000000E+00,   0.00000000E+00,   0.14548930E-10,
   346.000,   1,  0.10020883E+10,   0.00000000E+00,  -0.16971249E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690099E+08,   0.00000000E+00,   0.00000000E+00,   0.17921956E-10,
   347.000,   1,  0.10124412E+10,   0.00000000E+00,  -0.17069167E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690186E+08,   0.00000000E+00,   0.00000000E+00,   0.13963441E-10,
   348.000,   1,  0.10227811E+10,   0.00000000E+00,  -0.17166963E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690272E+08,   0.00000000E+00,   0.00000000E+00,   0.18644105E-10,
   349.000,   1,  0.10331308E+10,   0.00000000E+00,  -0.17264851E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690359E+08,   0.00000000E+00,   0.00000000E+00,   0.19607066E-10,
   350.000,   1,  0.10434752E+10,   0.00000000E+00,  -0.17362689E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690445E+08,   0.00000000E+00,   0.00000000E+00,   0.24824924E-10,
   351.000,   1,  0.10538199E+10,   0.00000000E+00,  -0.17460531E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690531E+08,   0.00000000E+00,   0.00000000E+00,   0.21944832E-10,
   352.000,   1,  0.10641696E+10,   0.00000000E+00,  -0.17558419E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690618E+08,   0.00000000E+00,   0.00000000E+00,   0.21758607E-10,
   353.000,   1,  0.10745121E+10,   0.00000000E+00,  -0.17656239E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690704E+08,   0.00000000E+00,   0.00000000E+00,   0.13809578E-10,
   354.000,   1,  0.10848687E+10,   0.00000000E+00,  -0.17754192E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690791E+08,   0.00000000E+00,   0.00000000E+00,   0.11797567E-10,
   355.000,   1,  0.10952105E+10,   0.00000000E+00,  -0.17852006E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690877E+08,   0.00000000E+00,   0.00000000E+00,   0.11330725E-10,
   356.000,   1,  0.11055621E+10,   0.00000000E+00,  -0.17949912E+10,   0.00000000E+00,   0.00000000E+00,  -0.10690964E+08,   0.00000000E+00,   0.00000000E+00,   0.15596614E-10,
   357.000,   1,  0.11158991E+10,   0.00000000E+00,  -0.18047679E+10,   0.00000000E+00,   0.00000000E+00,  -0.10691050E+08,   0.00000000E+00,   0.00000000E+00,   0.16869982E-10,
   358.000,   1,  0.11262433E+10,   0.00000000E+00,  -0.18145516E+10,   0.00000000E+00,   0.00000000E+00,  -0.10691136E+08,   0.00000000E+00,   0.00000000E+00,   0.17480398E-10,
   359.000,   1,  0.11365872E+10,   0.00000000E+00,  -0.18243349E+10,   0.00000000E+00,   0.00000000E+00,  -0.10691223E+08,   0.00000000E+00,   0.00000000E+00,   0.16658105E-10,
   360.000,   1,  0.11469328E+10,   0.00000000E+00,  -0.18341198E+10,   0.00000000E+00,   0.00000000E+00,  -0.10691309E+08,   0.00000000E+00,   0.00000000E+00,   0.17662219E-10,
   361.000,   1,  0.11572754E+10,   0.00000000E+00,  -0.18439020E+10,   0.00000000E+00,   0.00000000E+00,  -0.10691395E+08,   0.00000000E+00,   0.00000000E+00,   0.19471403E-10,
   362.000,   1,  0.11676208E+10,   0.00000000E+00,  -0.18536868E+10,   0.00000000E+00,   0.00000000E+00,  -0.10691482E+08,   0.00000000E+00,   0.00000000E+00,   0.19880565E-10,
   363.000,   1,  0.11779654E+10,   0.00000000E+00,  -0.18634708E+10,   0.00000000E+00,   0.00000000E+00,  -0.10691568E+08,   0.00000000E+00,   0.00000000E+00,   0.17653537E-10,
   364.000,   1,  0.11883137E+10,   0.00000000E+00,  -0.18732582E+10,   0.00000000E+00,   0.00000000E+00,  -0.10691655E+08,   0.00000000E+00,   0.00000000E+00,   0.18318924E-10,
   365.000,   1,  0.11986612E+10,   0.00000000E+00,  -0.18830449E+10,   0.00000000E+00,   0.00000000E+00,  -0.10691741E+08,   0.00000000E+00,   0.00000000E+00,   0.16207033E-10,
