 Branch:,           1 , # of structures:,          23  outlet temperatures
      JDAY,      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,
  304.0328,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.42,     13.32,     11.91,     12.06,      8.77,      7.29,    -99.00,    -99.00,    -99.00,     18.42,    -99.00,     14.75,     12.27,      9.57,      8.03,      7.09,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.56,     30.65,      7.77,      0.00,      0.00,      0.00,      3.19,      0.00,      3.36,      2.53,     12.59,      3.09,     54.36,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.0751,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.39,     13.33,     12.04,     12.10,      8.81,      7.29,    -99.00,    -99.00,    -99.00,     18.41,    -99.00,     14.69,     12.32,      9.48,      8.03,      7.08,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.56,     30.65,      7.77,      0.00,      0.00,      0.00,      3.19,      0.00,      3.36,      2.53,     12.59,      3.09,     54.36,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.1158,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.39,     13.36,     12.07,     12.12,      8.78,      7.28,    -99.00,    -99.00,    -99.00,     18.42,    -99.00,     14.68,     12.36,      9.49,      8.01,      7.08,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.56,     30.65,      7.77,      0.00,      0.00,      0.00,      3.19,      0.00,      3.36,      2.53,     12.59,      3.09,     54.36,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.1579,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.43,     13.40,     12.07,     12.12,      8.76,      7.26,    -99.00,    -99.00,    -99.00,     18.40,    -99.00,     14.72,     12.38,      9.45,      7.98,      7.07,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.56,     30.65,      7.77,      0.00,      0.00,      0.00,      3.18,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.1982,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.46,     13.41,     12.01,     12.07,      8.70,      7.24,    -99.00,    -99.00,    -99.00,     18.39,    -99.00,     14.76,     12.33,      9.49,      7.93,      7.05,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.56,     30.65,      7.77,      0.00,      0.00,      0.00,      3.18,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.2402,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.49,     13.42,     11.83,     12.00,      8.65,      7.22,    -99.00,    -99.00,    -99.00,     18.38,    -99.00,     14.81,     12.25,      9.40,      7.89,      7.04,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.65,      7.77,      0.00,      0.00,      0.00,      3.18,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.2820,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.52,     13.43,     11.76,     11.82,      8.61,      7.21,    -99.00,    -99.00,    -99.00,     18.36,    -99.00,     14.84,     12.19,      9.34,      7.87,      7.03,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.65,      7.77,      0.00,      0.00,      0.00,      3.18,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.3235,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.51,     13.42,     11.70,     11.77,      8.59,      7.20,    -99.00,    -99.00,    -99.00,     18.35,    -99.00,     14.83,     12.13,      9.24,      7.85,      7.03,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.65,      7.77,      0.00,      0.00,      0.00,      3.18,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.3657,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.49,     13.41,     11.69,     11.74,      8.58,      7.20,    -99.00,    -99.00,    -99.00,     18.35,    -99.00,     14.80,     12.11,      9.30,      7.85,      7.02,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.65,      7.77,      0.00,      0.00,      0.00,      3.18,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.4081,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.52,     13.47,     11.76,     11.91,      8.61,      7.20,    -99.00,    -99.00,    -99.00,     18.35,    -99.00,     14.81,     12.21,      9.35,      7.85,      7.02,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.65,      7.77,      0.00,      0.00,      0.00,      3.18,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.4487,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.57,     13.65,     11.96,     11.98,      8.64,      7.19,    -99.00,    -99.00,    -99.00,     18.35,    -99.00,     14.85,     12.33,      9.40,      7.84,      7.02,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.65,      7.77,      0.00,      0.00,      0.00,      3.18,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.4909,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.61,     13.69,     11.95,     11.96,      8.61,      7.16,    -99.00,    -99.00,    -99.00,     18.36,    -99.00,     14.89,     12.33,      9.36,      7.80,      6.99,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.65,      7.77,      0.00,      0.00,      0.00,      3.18,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.5332,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.65,     13.71,     11.79,     11.77,      8.57,      7.13,    -99.00,    -99.00,    -99.00,     18.37,    -99.00,     14.93,     12.29,      9.31,      7.76,      6.97,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.66,      7.77,      0.00,      0.00,      0.00,      3.17,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.5747,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.67,     13.73,     11.78,     11.75,      8.56,      7.12,    -99.00,    -99.00,    -99.00,     18.43,    -99.00,     14.95,     12.27,      9.30,      7.74,      6.96,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.66,      7.77,      0.00,      0.00,      0.00,      3.17,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.6167,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.68,     13.75,     11.81,     11.90,      8.59,      7.12,    -99.00,    -99.00,    -99.00,     18.50,    -99.00,     14.96,     12.31,      9.35,      7.75,      6.97,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.66,      7.77,      0.00,      0.00,      0.00,      3.17,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.6572,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.65,     13.73,     11.81,     11.86,      8.62,      7.13,    -99.00,    -99.00,    -99.00,     18.53,    -99.00,     14.93,     12.29,      9.40,      7.78,      6.97,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.66,      7.77,      0.00,      0.00,      0.00,      3.17,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.6985,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.58,     13.65,     11.75,     11.77,      8.62,      7.13,    -99.00,    -99.00,    -99.00,     18.60,    -99.00,     14.87,     12.18,      9.41,      7.79,      6.97,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.66,      7.77,      0.00,      0.00,      0.00,      3.17,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.7424,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.58,     13.65,     11.78,     11.77,      8.65,      7.13,    -99.00,    -99.00,    -99.00,     18.63,    -99.00,     14.87,     12.20,      9.46,      7.81,      6.97,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.66,      7.77,      0.00,      0.00,      0.00,      3.17,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.7834,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.62,     13.70,     11.85,     11.81,      8.68,      7.13,    -99.00,    -99.00,    -99.00,     18.62,    -99.00,     14.91,     12.27,      9.50,      7.82,      6.97,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.66,      7.77,      0.00,      0.00,      0.00,      3.17,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.8236,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.70,     13.76,     11.89,     11.84,      8.67,      7.13,    -99.00,    -99.00,    -99.00,     18.59,    -99.00,     14.99,     12.32,      9.50,      7.81,      6.97,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.66,      7.77,      0.00,      0.00,      0.00,      3.17,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.8672,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.76,     13.65,     11.81,     11.79,      8.61,      7.11,    -99.00,    -99.00,    -99.00,     18.56,    -99.00,     15.07,     12.21,      9.41,      7.77,      6.96,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.66,      7.77,      0.00,      0.00,      0.00,      3.17,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  304.9074,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     14.79,     13.61,     11.59,     11.63,      8.57,      7.11,    -99.00,    -99.00,    -99.00,     18.54,    -99.00,     15.12,     12.10,      9.35,      7.75,      6.96,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      4.66,      4.66,      4.66,     48.57,     30.66,      7.77,      0.00,      0.00,      0.00,      3.16,      0.00,      3.36,      2.53,     12.59,      3.09,     54.37,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
